2.10000		2.19000
1.96000		2.33000
1.95000		1.99000
1.96000		2.33000
2.02000		4.61000
2.03000		2.11000
1.97000		2.31000
1.88000		2.33000
1.98000		2.11000
2.74000		2.17000
2.10000		2.43000
2.26000		2.16000
2.23000		2.21000
2.22000		2.48000
2.10000		2.21000
2.25000		2.37000
2.22000		2.04000
2.31000		2.52000
2.16000		2.02000
2.13000		2.14000
