0.90500		0.91360
0.83840		0.83060
0.85850		0.89960
0.94870		0.89930
0.82770		0.86090
0.80300		0.94070
0.97380		0.96380
0.90520		0.93180
0.97250		0.96510
0.94710		0.94340
0.95230		0.94950
0.98790		0.92890
1.01800		0.91460
0.88590		0.96850
0.98790		0.92640
1.00500		0.97520
1.00100		0.91060
1.02000		0.94310
1.01800		0.94600
0.97250		0.97520
